   81477861.600287035       -125465206.60742751     
  
   83655121.456430644       -124024113.19622421     
  
   85806899.162795827       -122545240.85441177     
  
   87932539.267321318       -121029040.06064409     
  
   90031394.279708922       -119475972.66417879     
  
   92102824.868656009       -117886511.74419267     
  
   94146200.056601152       -116261141.46567817     
  
   96160897.411926627       -114600356.93196127     
  
   98146303.238556355       -112904664.03388897     
  
   100101812.76289433       -111174579.29572950     
  
   102026830.31804360       -109410629.71783471     
  
   103920769.52525301       -107613352.61611006     
  
   105783053.47253290       -105783295.45834373     
  
   107613114.89038867       -103921015.69744211     
  
   109410396.32461628       -102027080.60162453     
  
   111174350.30610783       -100102067.08162832     
  
   112904439.51761642       -98146561.514975622     
  
   114600136.95742774       -96161159.567357585     
  
   116260926.09988999       -94146466.011188745     
  
   117886301.05275233       -92103094.541387945     
  
   119475766.71126488       -90031667.588440284     
  
   121028838.90899189       -87932816.128799677     
  
   122545044.56529394       -85807179.492686525     
  
   124023921.82943241       -83655405.169342399     
  
   125465020.22125381       -81478148.609798267     
  
   126867900.76841046       -79276073.027217701     
  
   128232136.14007550       -77049849.194876045     
  
   129557310.77711207       -74800155.241836250     
  
   130843021.01865625       -72527676.446384788     
  
   132088875.22507657       -70233105.027288631     
  
   133294493.89727081       -67917139.932939112     
  
   134459509.79226512       -65580486.628445826     
  
   135583568.03507969       -63223856.880744942     
  
   136666326.22682726       -60847968.541788004     
  
   137707454.54901102       -58453545.329877675     
  
   138706635.86399037       -56041316.609215893     
  
   139663565.81158397       -53612017.167733505     
  
   140577952.90178117       -51166386.993265413     
  
   141449518.60353225       -48705171.048144147     
  
   142277997.42959198       -46229119.042276978     
  
   143063137.01738927       -43738985.204777017     
  
   143804698.20589933       -41235528.054218143     
  
   144502455.10849446       -38719510.167582802     
  
   145156195.18175122       -36191697.947973453     
  
   145765719.29019329       -33652861.391159154     
  
   146330841.76694986       -31103773.851027854     
  
   146851390.47031167       -28545211.804014642     
  
   147327206.83616698       -25977954.612580106     
  
   147758145.92630178       -23402784.287808701     
  
   148144076.47254914       -20820485.251201726     
  
   148484880.91677505       -18231844.095733479     
  
   148780455.44668752       -15637649.346248562     
  
   149030710.02745897       -13038691.219269134     
  
   149235568.42915142       -10435761.382288488     
  
   149394968.24993727       -7829652.7126199435     
  
   149508860.93510714       -5221159.0558799282     
  
   149577211.79186025       -2611074.9841745920     
  
   149599999.99987221       -195.55406608836978     
  
